abstract,date,title,url
7月26日，中共中央政治局召开会议，分析研究当前经济形势，部署下半年经济工作。会议指出，要坚持适度扩大总需求，继续实施积极财政政策和稳健货币政策，为供给侧结构性改革营造良好宏观环境。,2016-07-28 13:28,李迅雷解读政治局会议：抑制资产泡沫指向房地产,http://house.china.com.cn/newscenter/view/846901.htm
"记者日前从南京市人力资源社会保障局获悉，7月1日起，在该市工作且符合一定条件的新就业大学生和农民工，可以申领住房租赁补贴。补贴实行按月补助、按季发放，期限累计不超过24个月。",2016-07-28 10:22,南京部分新就业大学生及农民工可享租房补贴,http://house.china.com.cn/newscenter/view/846865.htm
"市住建委表示，为加强房地产市场管理，维护存量房交易和资金安全，促进房地产健康平稳发展，结合广州实际，我委对《广州市存量房网上交易规则》进行了修订，并经广州市政府法制办公室审查同意，自公布之日起施行。",2016-07-28 10:06,业主变卦不再卖房子 中介须在三天内撤信息,http://house.china.com.cn/newscenter/view/846856.htm
"月26日，中共中央政治局召开会议，会议分析研究当前经济形势，部署下半年经济工作。会议提出“降成本的重点是增加劳动力市场灵活性、抑制资产泡沫和降低宏观税负。”值得注意的是，这是官方首次提到抑制资产泡沫。",2016-07-28 09:56,市场分化 抑制楼市泡沫政策趋向“托底盖帽”,http://house.china.com.cn/newscenter/view/846851.htm
"最近，房地产税立法再度成为市场关注焦点。近日，财政部部长楼继伟在G20财长和央行行长会议税收高级别研讨会上表示，遗憾房地产税和个人所得税改革还没推出来，原因是信息收集能力弱，而且涉及利益调整而受到阻碍。",2016-07-28 07:28,落地难度大 专家预计房地产税法最快明年底通过,http://house.china.com.cn/newscenter/view/846783.htm
2016年7月23日至24日，2016年第三次二十国集团（G20）财长和央行行长会议在成都举行。会议主要讨论了当前全球经济形势、“强劲、可持续和平衡增长框架”、国际金融架构、投资和基础设施、金融部门改革等议题，核准了各议题下的主要成果。,2016-07-27 10:12,G20会议：使用所有政策工具以实现增长目标,http://house.china.com.cn/newscenter/view/846649.htm
"过去的调控史表明，价格干预无法长期实施，常常会随着宏观环境的变化半途而废。在机制性层面长期施策，才是根本性的解决之道。只在表层停留，不可能控制住楼市虚火。",2016-07-27 10:06,楼市调控要从机制性层面长期施策 不能总在表层,http://house.china.com.cn/newscenter/view/846641.htm
"当前中国的住房空置率有多高？目前尚无答案。关键的问题是对住房空置率如何界定与理解。对于这项重要指标，相关部门在其统计上仍是一片空白。",2016-07-27 09:59,易宪容：中国“住房空置税”为何难以征收,http://house.china.com.cn/newscenter/view/846637.htm
7月23日，在“G20税收高级别研讨会”上，财政部部长楼继伟表示，将义无反顾地推动房地产税和个人所得税改革，并直言“只要是真正的税收再分配，就会受到真正的阻碍，但我们要义无反顾地去做”。,2016-07-27 07:41,楼继伟力推房地产税改革有语境：落地没那么快,http://house.china.com.cn/newscenter/view/846580.htm
"在网上用关键词“楼继伟”和“房地产税”简单搜索，可以得到N多不同时期的新闻线索，尤其在楼继伟2013年履新财政部部长以来，关于房地产税屡有发声，虽措辞不同，但实质内容好像差别并不大。",2016-07-26 11:19,地王潮涌+房地产税声声急 房价向左还是向右？,http://house.china.com.cn/newscenter/view/846439.htm
"改革元年，财税先行。在刚刚过去的这个周末，财政部部长楼继伟称，“从兼顾包容性和公平分配的角度看，更有效的税收政策还是推进所得税和房地产税改革。尽管推进两项改革仍面临诸多困难挑战，但无疑是中国下一步税制改革的重要任务。”",2016-07-26 11:16,所得税房地产税 是下一步税制改革的重要任务,http://house.china.com.cn/newscenter/view/846438.htm
"中国中小企业协会会长李子彬近日在参加第四届投融会大众创业万众创新国际高峰论坛时表示，在经济新常态中，要发挥市场配置资源的决定性作用，调整宏观政策。",2016-07-26 11:12,李子彬：推动经济增长政策要从三方面发力,http://house.china.com.cn/newscenter/view/846432.htm
2015年城市发展的一个重要特点是智慧城市建设初步从理念走向实践，迎来热潮。据有关部门统计，我国100%的副省级以上城市、89%的地级及以上城市、47%的县级及以上城市提出了建设智慧城市的方案。,2016-07-26 08:37,100%的副省级以上城市提出了智慧城市建设方案,http://house.china.com.cn/newscenter/view/846342.htm
"国新办就介绍《关于深化投融资体制改革的意见》有关情况举行发布会，国家发改委副秘书长兼投资司司长许昆林指出，上半年投资同比名义增长了9%，回落到个位数增长，也是十来年第一次。",2016-07-25 16:37,发改委：激发制造业投资活力 因城施策促发展,http://house.china.com.cn/newscenter/view/846294.htm
"朱为群表示，房地产税作为一种财产税，是按照房地产的价值作为计税依据的。从税收公平角度去看，未来房地产税计税依据将是以市场价格为基础。目前上海房产税计税依据是按照住房市场交易价格的70%。",2016-07-25 15:03,房产税草案有望2017年露面 税率及免征等引关注,http://house.china.com.cn/newscenter/view/846279.htm
"针对当前楼市去库存现状，全联房地产商会创会会长聂梅生、华夏新供给经济学研究院院长贾康等专家此间在博鳌·21世纪房地产论坛上表示，应该以“良性”“健康”的方式推动楼市去库存，而目前三四线城市库存单纯靠商业市场无法解决，需要全局政策杠杆配套。",2016-07-25 10:21,专家：警惕投资客推高住房空置率,http://house.china.com.cn/newscenter/view/846214.htm
"中国市长协会、国际欧亚科学院中国科学中心近日共同发布《中国城市发展报告（2015）》（以下简称《报告》）。《报告》显示，2015年城市发展的一个重要特点是智慧城市建设初步从理念走向实践，迎来热潮。据有关部门统计，我国100%的副省级以上城市、89%的地级及以上城市、47%的县级及以上城市提出了建设智慧城市的方案。",2016-07-25 09:57,100%副省级以上城市提方案 智慧城市热潮怎么看,http://house.china.com.cn/newscenter/view/846203.htm
"财政部部长楼继伟２３日在成都表示，中国正通过营改增和企业所得税研发费用加计扣除，以及加快所得税和房地产税改革等措施，不断推行兼顾创新和共享的税收政策。",2016-07-25 09:55,楼继伟：中国努力推行兼顾创新和共享的税收政策,http://house.china.com.cn/newscenter/view/846201.htm
"从限制杠杆、规范借壳上市和资产重组、打击IPO造假、提高信息披露、限制内幕交易等一系列举措来看，监管之风趋严。而沪深交易所也频频向上市公司发出监管问询函或关注函，函件的内容及上市公司回复所披露的诸多细节引起市场普遍关注。",2016-07-25 09:38,交易所监管开始收紧 多家公司面临连续问询,http://house.china.com.cn/newscenter/view/846195.htm
"在房地产税列上立法日程后，2011年在全国率先进行房产税试点的上海和重庆市就被外界当作未来房地产税推行的参考标本。外界对两地试点效果褒贬不一，不过今年全国两会上，全国人大常委会预算工作委员会副主任刘修文给出了12字评价，“细致扎实、运行平稳、成效明显”。",2016-07-25 09:34,上海重庆房产税试点 对房价影响可以忽略不计,http://house.china.com.cn/newscenter/view/846191.htm
"低调潜行多年的住房公积金贷款支持保障性安居工程建设的“特殊政策”，正在面临一系列重大调整。从2016年开始，地方政府的保障性安居工程，将不能再得到住房公积金贷款的支持。",2016-07-25 08:04,六年超千亿 公积金“停止”放贷支持保障房建设,http://house.china.com.cn/newscenter/view/846167.htm
"《中国经营报》记者获悉，由财政部主导的PPP立法和发改委坚持的特许经营法工作，已经在国务院统一协调下，全部交由国务院法制办主导，至此，两个部门关于PPP立法工作也尘埃落定。",2016-07-25 08:00,PPP领域“两法合一” 国务院授权法制办主导,http://house.china.com.cn/newscenter/view/846165.htm
"人民银行统计，2016年6月末，金融机构人民币各项贷款余额101.49万亿元，同比增长14.3%，增速比上季末低0.4个百分点；上半年增加7.53万亿元，同比多增9670亿元。贷款投向呈现以下特点：",2016-07-22 09:26,央行;6月末房地产贷款余额23.94万亿 同比增24%,http://house.china.com.cn/newscenter/view/845934.htm
"一个城市，无论高楼大厦多么鳞次栉比，马路车道多么宽阔平坦，走了半天找不到一个厕所去方便、找不到一个便利店买瓶水、找不到一家餐馆吃顿饭，这个城市的新陈代谢就要停止，就会成为鬼城、睡城，甚至说的难听一点——活死人墓。",2016-07-22 08:27,城镇化建设粗放扩张 新城建设不见人成鬼城睡城,http://house.china.com.cn/newscenter/view/845898.htm
2016年上半年，全国楼市在宽松的历史政策和信贷政策促动下，创下了成交历史新高，但也可能给下半年楼市走向蒙上一层阴影。7月18日上午，国家住建部部长陈政高亲自主持，邀请万科、融创、恒大、碧桂园、保利、绿地等六家房 企 董 事 长 与 会 ，对20 16年楼市进行摸底，尤其是一二三四线城市的土地市场情况和去化及存量压力，并为下一步政策调整支招。,2016-07-22 08:24,住建部约谈房企 下半年楼市进入调整期？,http://house.china.com.cn/newscenter/view/845894.htm
"当前楼市已经进入下半场，供求基本面来看已基本平衡，市场需求已基本得到满足，今年由于多轮“救市”政策导致楼市基本面复苏好转的“大年”不可持续。",2016-07-21 09:27,下半场大幕拉开 救市政策频发对楼市是重大利空,http://house.china.com.cn/newscenter/view/845724.htm
"国家统计局18日发布6月份70个大中城市房价变化情况显示，全国范围内房价涨势有所减缓，不过南京的数据并不容乐观，重重调控政策之下，6月南京新建商品住宅环比仍然大涨4%，再次冲进全国前三。",2016-07-21 09:18,南京房价已经连续上涨16个月 专家建议出台政策,http://house.china.com.cn/newscenter/view/845714.htm
"近段时间，全国房地产政策面出现异动。一种信号是3月25日上海和深圳出台调控新政策，以及近期南京、苏州、廊坊、合肥、厦门的政策收紧；另一个信号是人民日报采访权威人士透露出对房地产泡沫的隐忧。那么，如何判断当前房地产政策的性质和下一步走势？",2016-07-21 09:03,杨红旭：解读下半年房地产政策将会吹什么风？,http://house.china.com.cn/newscenter/view/845709.htm
"随着众多房企半年“中考”成绩飘红，多家上市房企着手上调年度销售目标。截至目前，已经有65家上市公司公布了上半年预计预告，整体看上涨成为主流，合计65家企业中，只有21家业绩指标有下调，上涨企业达到了44家。其中有预增利润24家、扭亏企业16家。",2016-07-21 09:01,信贷政策宽松若不能持续 四季度地产风险恐爆发,http://house.china.com.cn/newscenter/view/845708.htm
"记者近日赴安徽、四川、湖北等地调查发现，多数试点中小城市已经全面放开农民进城落户，但在“零门槛”前农民落户意愿普遍不高，有县城2015年农转非仅200多人。随着农村户口“含金量”逐渐提高，有相当一部分农民愿意在城市买房、工作、生活，但选择把户口留在农村。点击进入下一页",2016-07-20 09:59,农村户口含金量上涨：部分城市现“逆城镇化”,http://house.china.com.cn/newscenter/view/845519.htm
"曾经获得“2014年最佳客栈”（去哪儿、中国旅游研究院颁发，全国仅10家，广州仅一家）的广州江岭北1号怀旧特色青年旅舍目前大门紧闭，昔日流淌着年轻人欢声笑语的这栋民国小洋房，如今悄无声息。一周前，它的“掌柜”大君被当地派出所传唤协助调查，警方指其无证经营旅业，责令其立即清走所有租客，停业。",2016-07-20 09:47,地方法规滞后 广州民宿业面临无证经营风险,http://house.china.com.cn/newscenter/view/845517.htm
"近日，广州的文保圈子和民宿圈都在转发“江岭北1号”转租的消息。因无证经营民宿被取缔的“江岭北1号”租赁合同还未到期，每月还要付租金3万元，店主大君只好把它放到网上转租。",2016-07-20 09:45,禁“住改商”民宿不合法 谁愿意投资保护老房子?,http://house.china.com.cn/newscenter/view/845516.htm
"广州老房子民宿怎样才能合法化？老房子活化利用怎么突破“住改商”限制？市文广新局相关负责人表示，应因地制宜地制定发展当地特色的客栈民宿的相关规定，简化相关条件，规范相关行为。而市国规委相关负责人则透露，将建议对历史建筑和传统风貌建筑活化利用制定细化配套政策。",2016-07-20 09:15,文广新局:制定民宿规定 国规委:制定配套政策,http://house.china.com.cn/newscenter/view/845504.htm
"上周五保监会发布消息，老年人住房反向抵押养老保险试点将扩大至直辖市、省会城市、计划单列市，及江苏、浙江、山东和广东的部分地级市。报载，记者调查了解到，现实中，随着房产税、遗产税的逼近，以及观念的转变，不少老年人不再“守着房子留给后辈”，在南京，民间版“以房养老”正风生水起。",2016-07-20 09:00,媒体：民间版“以房养老”更加具有借鉴意义,http://house.china.com.cn/newscenter/view/845497.htm
"记者19日从国土资源部获悉，今年上半年，国家土地督察机构紧紧围绕稳增长、调结构、惠民生，积极服务供给侧结构性改革，持续加大对省级政府落实土地利用和管理主体责任的督促、督导力度。",2016-07-20 08:43,国家土地督察加大 对省级政府督促督导力度,http://house.china.com.cn/newscenter/view/845485.htm
"近期，广东、江苏、陕西三省国土资源管理部门透露，三省已率先全面实施不动产统一登记，提前完成全面颁发不动产权证书的任务。此外，上海、南京等地近期也颁发了首张不动产权证书。按照国土资源部的相关工作安排，要力争2016年年底前所有市县停发旧证、颁发新证。2016年过半，目前这一工作在全国各地的进展情况如何？不动产权证书将给你我的生活带来怎样的影响？",2016-07-19 09:32,全国30个省级行政区发不动产权证书 有何影响？,http://house.china.com.cn/newscenter/view/845237.htm
"住房城乡建设部２６日举行第七批城乡规划督察员派遣仪式，自此住房城乡建设部派驻督察员城市总数将达到１０３个，督察员总数达到１１６名，基本覆盖由国务院审批总体规划的城市。",2016-07-19 09:09,住房城乡建设部向103个城市派驻城乡规划督察员,http://house.china.com.cn/newscenter/view/845235.htm
2016年上半年，房地产市场在短短6个月内跌宕起伏。18日，国家统计局发布6月70个大中城市住宅销售价格变动情况显示，6月70个大中城市环比上涨城市数量55个，较上月减少5个，与4月价格上涨个数相比，减少10个，连续两个月下降。涨幅方面，环比、同比最高涨幅有所收窄，具体来看，环比最高涨幅较5月的5.5%收窄0.6个百分点，同比涨幅较5月的54%收窄6.6个百分点。,2016-07-19 08:35,楼市风险加剧泡沫凸显 调控趋向“一城一策”,http://house.china.com.cn/newscenter/view/845226.htm
"保监会人身险监管部主任袁序成表示，对反向抵押保险这类创新型小众业务，不能沿用传统标准，简单地以数量论成败。只要它满足了一部分老人的需求、为拥有并能自主支配房产的特定老年群体增加养老选择，“哪怕只有一单业务，也是成功”。",2016-07-19 08:09,保监会扩大以房养老试点范围 探究“遇冷”症结,http://house.china.com.cn/newscenter/view/845198.htm
"最近房地产市场给人的感觉是，房价又开始上涨了。比如有机构调查，在今年一季度的房价涨幅中，深圳已经高居前列——不是中国前列，而是世界前列，新入市的几个楼盘，单价都上了10万元一平米。上海则出现了每平米34万多元的豪宅。同样的现象，也出现在中国不少大中型城市。",2016-07-18 09:49,法制晚报：房地产虚热 不妨用“空置税”败火,http://house.china.com.cn/newscenter/view/845031.htm
"房企拿地已经发生微妙变化。在支持房价与地价上涨的“政策刺激、需求充足、资金成本”三大支柱中，前二大关键因素已走到尽头，继续支撑地价攀升的基础不复存在。分析人士指出，下半年热点城市土拍热度将有所回落。",2016-07-18 09:44,土地市场供给侧或将生变 下半年将酝酿拐点？,http://house.china.com.cn/newscenter/view/845025.htm
"近日，农业部印发《农村土地经营权流转交易市场运行规范（试行）》（简称《规范》）。出台的背景是什么？我国农村土地经营权流转交易市场现状如何？存在哪些问题？农业部农村经济体制与经营管理司司长张红宇对此进行了解读。",2016-07-18 08:24,农村土地流转问题仍在 集体流转须农户书面委托,http://house.china.com.cn/newscenter/view/844995.htm
7月15日，统计局公布上半年GDP增速，同比增长6.7%，与一季度增速持平。虽然衡量经济整体走势的GDP增速持平，仔细分析各项数据，上半年经济增长背后，国有固定资产投资持续加杠杆、房产投资阶段性放缓，以及去产能尚未完全到位，给下半年经济增长带来不少隐忧。,2016-07-18 08:21,房地产、国有投资加杠杆 上半年经济增速企稳,http://house.china.com.cn/newscenter/view/844994.htm
"中国保监会近日发布消息，被称为保险版“以房养老”的老年人住房反向抵押养老保险试点将扩大范围，同时延长试点时间至2018年6月30日。",2016-07-18 08:01,保险版“以房养老”试点扩大至所有省会城市,http://house.china.com.cn/newscenter/view/844987.htm
7月13日，为保持银行体系流动性合理充裕，央行对13家金融机构开展中期借贷便利（MLF）操作共2590亿元，其中3个月1010亿元、6个月1015亿元、1年期565亿元，利率与上期持平，分别为2.75%、2.85%、3.0%。,2016-07-15 10:34,公开市场操作相机调控货币政策继续保持稳健,http://house.china.com.cn/newscenter/view/844767.htm
"小小的地球，已经安放不下中小城镇新城区的大梦想了。3500个新城区，规划人口超过34亿，大概相当于中国目前人口规模的2.5倍，足以装下全世界约一半人口。显然，就算中国城镇化的步子一路狂奔，估计也填不上34亿人口容纳量的“天坑”。",2016-07-15 10:21,检察日报批新城区规划人口34亿：问责机制何在,http://house.china.com.cn/newscenter/view/844762.htm
"国家发改委14日召开新闻发布会，发布宏观经济运行情况并回应热点问题。对于房地产市场，发改委新闻发言人赵辰昕表示，下半年，对一线及部分二线城市，要密切关注其库存下降情况，加大住房供应，合理引导住房消费，防止房价持续过快上涨。",2016-07-15 10:11,房地产调控要更注重因城制宜 主基调仍是去库存,http://house.china.com.cn/newscenter/view/844758.htm
"在3月份上海、深圳加码调控后，最近房价上涨最迅速的合肥、厦门等二线城市也都出台了限贷政策，为火热的楼市降温。业内专家预计，因为库存分化，部分一、二线城市及一、二线辐射区，库存较低的区域，在系列刺激政策影响下，出现了非常明显的量价快速上涨现象。",2016-07-15 08:54,部分二线城市信贷收紧 或将频出楼市降温政策,http://house.china.com.cn/newscenter/view/844730.htm
"在厦门房价快速上涨的背景下，7月9日上午，厦门市国土资源房产管理局发布了新的楼市调控政策，因与人行厦门市中心支行“掐架”，致使厦门市楼市调控信贷政策短短三天就“夭折”，已被悄然从官网及微信公众号上删除。",2016-07-14 10:33,落实楼市宏观调控政策 地方须与央行步调一致,http://house.china.com.cn/newscenter/view/844540.htm
"国家发改委今日召开定时定主题新闻发布会，发布宏观经济运行情况并回应热点问题。国家发改委新闻发言人赵辰昕在会上表示，下半年，对一线及部分二线城市，要密切关注其库存下降情况，加大住房供应，合理引导住房消费，防止房价持续过快上涨。",2016-07-14 10:27,发改委：地产市场主基调是去库存 强化因城施策,http://house.china.com.cn/newscenter/view/844536.htm
"厦门的房价已经直逼北上深，高居全国第四。根据中国房价行情平台发布的数据显示，6月厦门房价均价为31363元/平方米，同期，作为一线城市的广州，房价均价为20963元/平方米。",2016-07-14 09:43,厦门调整住房信贷政策突变 二线城市分化或加剧,http://house.china.com.cn/newscenter/view/844515.htm
7月15日是中国第二季度经济数据公布的日子，中国二季度经济考核成绩如何？国务院总理李克强说了，当前中国经济运行稳中有进、稳中有好。今年二季度继续保持一季度稳定增长势头。,2016-07-14 08:58,李克强：今年二季度继续保持一季度稳定增长势头,http://house.china.com.cn/newscenter/view/844494.htm
7月11日，中共中央政治局常委、国务院总理李克强主持召开座谈会，就科学研判经济形势、做好经济工作听取专家和企业家的看法建议。,2016-07-13 10:28,李克强：稳宏观政策取向 加强相机调控预调微调,http://house.china.com.cn/newscenter/view/844295.htm
"“今年上半年总体经济数据的回升，主要源于国有资本驱动的大规模基建投资与系列楼市刺激政策带来的部分热点城市房地产上涨。 ”上海财经大学高等研究院院长、经济学院院长田国强接受中国经济时报记者采访时表示，展望2016年下半年，经济形势依然不容乐观，压力重重。",2016-07-13 10:17,供给侧改革关键是补上良性制度供给不足的短板,http://house.china.com.cn/newscenter/view/844280.htm
"在继承老人房产时，很多市民都对“继承权公证”这一环节颇有微词，认为其花费不菲且程序繁琐。而最近，一条“继承、遗赠房产已无须办理公证”的消息广泛流传，引得许多需要办理房产继承的家庭纷纷叫好。",2016-07-13 08:44,今后继承权不强制公证 但房屋继承繁琐依旧,http://house.china.com.cn/newscenter/view/844247.htm
"进入7月，万科迷局即将揭晓，但各地此起彼伏的“地王潮”继续受到媒体关注。毫无疑问，2016年楼市的主题之一就是“地王潮”，而面粉贵过面包是这轮“地王潮”最大的特征。",2016-07-13 08:00,热点城市应放量“供应侧” 解决“地王”频出,http://house.china.com.cn/newscenter/view/844225.htm
"当前，我国经济面临转型升级的历史性任务。完成这一任务，必须在适度扩大总需求的同时，着力推进供给侧结构性改革。相对于需求侧管理侧重于对经济的短期调控，供给侧结构性改革重在解决结构性问题，因而是一个较长时期的改革过程。",2016-07-12 10:14,人民日报：充分发挥供给侧结构性改革的作用,http://house.china.com.cn/newscenter/view/844068.htm
"国家统计局将公布国民经济运行半年报，届时国民生产总值、社会消费品零售总额、固定资产投资增速等重磅数据将被一一披露。截至目前，各机构对上半年GDP的预测基本在6.6%-6.7%之间，但产能过剩、房地产市场波动及国企债务违约等或搅动国民经济走势的风险仍需警惕。",2016-07-12 10:06,上半年GDP预计增6.7% 下半年稳增长需倚民间投资,http://house.china.com.cn/newscenter/view/844065.htm
6月份CPI同比增长1.9%，连续两个月回落，上半年同比CPI增长2.1%。笔者以为，CPI的持续回落为货币政策拓展了空间，央行可以将更多的货币政策工具或组合用于降低融资成本，同时消除美联储加息和英国“脱欧”后续发酵带来的负面影响。,2016-07-12 08:05,CPI增幅回落拓展货币政策空间 央行做好应对预案,http://house.china.com.cn/newscenter/view/844006.htm
"考虑到前5个月经济的偏稳运行主要因为基础设施投资和房地产回升的带动。受访专家认为，随着房地产销售端继续降温，预计地产投资增速或将进一步下滑，6月投资累计或将再度回落，下半年经济或仍面临下行压力。",2016-07-11 10:19,房地产“退烧” 经济增长势头或在二季度见顶,http://house.china.com.cn/newscenter/view/843868.htm
"今年前5个月的数据显示，宏观经济运行基本平稳，一直处于合理区间。但是分领域、分行业、分地区看，则是有高有低、有喜有忧。",2016-07-11 10:13,2016年中经济观察：正视“分化” 以进促稳,http://house.china.com.cn/newscenter/view/843863.htm
7月1日开始，多地纷纷调整住房公积金缴存基数。例如，北京住房公积金缴存基数月缴存额上限上调为5102元，职工个人公积金账户收入将增加。,2016-07-11 10:04,多地调公积金缴存基数 落实缴存比例“限高令”,http://house.china.com.cn/newscenter/view/843855.htm
"在人们所居住的小区各处，往往挂满各式“有模有样”的广告，它们有的被整齐安插在电梯中，有的在小区步道的灯箱上，有的甚至挂满整个楼面。可看似理所应当的小区广告，真的应该悄无声息地充斥业主眼帘么？记者调查发现，隐形经营成为部分物业擅自占用本应属于业主收益的手段之一，而这笔物业欠业主的钱却鲜为人知。",2016-07-11 09:29,小区广告泛滥收益去哪了 专家：尽早出台物业法,http://house.china.com.cn/newscenter/view/843837.htm
"国家统计局网站消息，国家统计局今日公布的数据显示，2016年6月份，全国居民消费价格总水平同比上涨1.9%。",2016-07-11 08:57,统计局：6月我国居民消费价格指数同比上涨1.9%,http://house.china.com.cn/newscenter/view/843828.htm
"日前，央行公布的最新数据显示，6月末我国外汇储备余额较上月增长约134亿美元，再次站上3.2万亿美元大关。尽管这为人民币汇率走稳增添了信心，但近期关于“中国面临‘稳汇率’与‘保楼市’两难”的观点却依旧难以消散。",2016-07-11 08:11,人民日报：“稳汇率”与“保楼市”之争是伪命题,http://house.china.com.cn/newscenter/view/843810.htm
"与6月中下旬公开市场净投放资金不同的是，本月以来，央行在公开市场迅速切换成资金净回笼。7月以来，公开市场已连续5个交易日净回笼资金，累计净回笼量逾7000亿元，昨日逆回购量更创近3个月新低。但这不改银行间市场资金面的宽松格局，当天银行间市场资金价格稳中有降。",2016-07-08 09:57,央行在公开市场转换节奏 逆回购量创三个月新低,http://house.china.com.cn/newscenter/view/843581.htm
"“中国金融论坛”企业债务问题研讨会日前召开。中国金融论坛课题组发布的《通过供给侧结构性改革有效化解高杠杆风险》报告建议，去杠杆需同时做两方面工作，一是维持必要的增长速度，并在一定的政策支持下，通过债务重组等方式缓释风险，这是“缓”的工作；二是切实加大供给侧结构性改革力度，释放增长潜力和动力，这是真正“去”的工作。前者更多靠政策，后者更多靠改革，实践中二者要能真正结合起来。",2016-07-08 09:55,专家建言献策：通过供给侧改革化解高杠杆风险,http://house.china.com.cn/newscenter/view/843579.htm
"实施建设用地总量控制和减量化管理，严格控制特大城市用地规模，是新型城镇化发展战略的组成部分。保障新型城镇化用地需求，就要合理统筹生产、生活、生态等各业各类用地，优先保障进城人员住房、教育、医疗等民生项目的发展用地",2016-07-08 09:16,土地规划调整并非为任性扩张松绑 需合理统筹,http://house.china.com.cn/newscenter/view/843549.htm
"开征房地产税必须建立在能够客观评估房屋价值，能够清晰划分房屋占用的土地产权和权益，并建立起准确的住房信息系统上。",2016-07-08 08:20,开征房地产税 时机成熟了吗,http://house.china.com.cn/newscenter/view/843519.htm
7月1日开始，多地纷纷调整住房公积金缴存基数。例如，北京住房公积金缴存基数月缴存额上限上调为5102元，职工个人公积金账户收入将增加。,2016-07-08 08:17,多地调整公积金缴存基数 落实缴存比例限高令,http://house.china.com.cn/newscenter/view/843517.htm
"自去年年底中央经济工作会议为房地产“去库存”定调以来，中新网（微信公众号：cns2012）记者梳理发现，在“因城施策”方针下，半年多时间里，已有上海、重庆、江苏、浙江、山东、安徽、海南、山西等28个省区市开出去库存 “药方”。",2016-07-08 08:15,20省鼓励农民买房去库存 山西支持开发商降房价,http://house.china.com.cn/newscenter/view/843515.htm
"备受关注的渐进式延迟退休政策要在“十三五”时期逐步落实，各类参保人员的养老待遇将建立正常调整机制，医保政策向大病和困难人群适度倾斜。本市“十三五”时期人力资源和社保保障规划昨天公布，未来五年，本市将推动国有企业负责人与职工之间形成合理的工资收入分配关系，促进职工特别是一线职工工资增长。此外，将以京津冀为突破口，完善医疗保险信息系统，推进跨省异地安置退休人员住院医疗费用直接结算。",2016-07-07 08:24,五年内将落实延迟退休政策：每年推迟几个月,http://house.china.com.cn/newscenter/view/843306.htm
"近日，东莞市政府官网公布《东莞市国有土地房屋征收与补偿办法（征求意见稿）》（下称办法），明确了国有土地上单位、个人房屋的征收和补偿方案。办法提出，对被征收人进行补偿不得低于类似房地产的市场价，不得以暴力、威胁或者违反规定中断供水、供电等非法方式迫使被征收人搬迁。",2016-07-07 08:19,国有土地房屋征收补偿 拟不低于房地产市场价,http://house.china.com.cn/newscenter/view/843299.htm
7月6日，中国社会科学院举行大型研讨会，集中各个领域的专家，研讨当前房地产走势。,2016-07-07 08:11,社科院会诊2016年楼市 建议一线城市开征房产税,http://house.china.com.cn/newscenter/view/843292.htm
"这一变化带动了GDP的修正，尤其1999年以来均为正向变化，如2009年的GDP增速从9.2%上升至9.4%。不过，大部分年份虽然出现了总值的变化，但增速变化并未出现。比如2015年中国GDP总量增加8798亿元，增加幅度为1.30%，但GDP仍然保持6.9%增速。",2016-07-06 14:35,统计局改革研发支出核算方法 去年GDP增8700亿,http://house.china.com.cn/newscenter/view/843248.htm
"央行货币政策委员会2016年第二季度例会日前召开。会议强调，密切关注国际国内经济金融最新动向和国际资本流动的变化，坚持稳中求进工作总基调，适应经济发展新常态，继续实施稳健的货币政策，更加注重松紧适度，灵活运用多种货币政策工具，保持适度流动性，实现货币信贷及社会融资规模合理增长。改善和优化融资结构和信贷结构。提高直接融资比重，降低社会融资成本。按照加强供给侧结构性改革的要求，继续深化金融体制改革，增强金融运行效率和服务实体经济能力，加强和完善风险管理。进一步推进利率市场化和人民币汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。",2016-07-06 10:11,央行：经济金融运行平稳 将关注国际资本流动,http://house.china.com.cn/newscenter/view/843146.htm
7月中旬，国家统计局将发布二季度经济数据。目前，已有多家机构发出了自己的数据预测。,2016-07-06 10:09,机构预测二季度GDP增速6.7% 专家：不搞强刺激,http://house.china.com.cn/newscenter/view/843143.htm
"当中国经济增长进入阶段性转折的时候，要使国企真正顺应“市场发挥决定性作用和政府更好发挥作用”这一大趋势，就需要走出旧范式、引入新范式。",2016-07-06 09:56,张文魁：国企改革需去“旧范式”引“新范式”,http://house.china.com.cn/newscenter/view/843132.htm
"历经多次央行降准降息，以及国务院连续出台一系列措施，缓解中小微企业融资难融资贵问题，虽取得一定积极成效，但融资难融资贵依然是民营企业反映强烈的突出问题之一，民营企业申请贷款中间环节多、收费高、难度大，一些银行惜贷、压贷、抽贷、断贷行为时有发生。",2016-07-06 08:53,国务院要求银监会开展中小企业融资专项检查,http://house.china.com.cn/newscenter/view/843089.htm
"来自银行界的预测称，尽管今年中国经济外部环境难言乐观、国内短期扭转困局的难度较大，但全年GDP增速仍将保持在6.7%的水平上。",2016-07-05 09:36,央行继续实施稳健货币政策 机构称GDP将增6.7%,http://house.china.com.cn/newscenter/view/842920.htm
